id;nazov;mestska_cast;ucel;faza;navrhovatel;dokumentov;suradnice;poznamka;hladat_v_mapach;spis
plniaca-stanica-cng-bonett-metro-bratislava-devinska-nova-ves-;Plniaca stanica CNG Bonett - METRO Bratislava, Devínska Nová Ves;Bratislava - Devínska Nová Ves;Výroba a sklady;posúdené;Bonett EUROGAS CNG Slovakia, s. r. o. Košice, Opatovská 3;5;;;https://www.google.com/maps/search/Plniaca%20stanica%20CNG%20Bonett%20-%20METRO%20Bratislava%2C%20Dev%C3%ADnska%20Nov%C3%A1%20Ves%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/plniaca-stanica-cng-bonett-metro-bratislava-devinska-nova-ves-
polyfunkcne-uzemie-lamacska-brana-bratislava-metro-bratislava-2-cerpac;Polyfunkčné územie Lamačská brána Bratislava, METRO Bratislava 2, čerpacia stanica pohonných hmôt;Bratislava - Devínska Nová Ves;Polyfunkcia;posúdené;forING s.r.o., Osuského 46;3;;;https://www.google.com/maps/search/Polyfunk%C4%8Dn%C3%A9%20%C3%BAzemie%20Lama%C4%8Dsk%C3%A1%20br%C3%A1na%20Bratislava%2C%20METRO%20Bratislava%202%2C%20%C4%8Derpacia%20stanica%20pohonn%C3%BDch%20hm%C3%B4t%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/polyfunkcne-uzemie-lamacska-brana-bratislava-metro-bratislava-2-cerpac
polyfunkcny-komplex-nova-devinska;Polyfunkčný komplex Nová Devínska;Bratislava - Devínska Nová Ves;Plány a koncepcie;posúdené;Jannis s.r.o., Mickiewiczova 9;12;;;https://www.google.com/maps/search/Polyfunk%C4%8Dn%C3%BD%20komplex%20Nov%C3%A1%20Dev%C3%ADnska%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/polyfunkcny-komplex-nova-devinska
prevadzka-rychleho-obcerstvenia-mcdonald-s;Prevádzka rýchleho občerstvenia McDonald´s;Bratislava - Devínska Nová Ves;Výroba a sklady;posúdené;McDonald´s Slovakia spol. s. r. o., Einsteinova 33;5;;;https://www.google.com/maps/search/Prev%C3%A1dzka%20r%C3%BDchleho%20ob%C4%8Derstvenia%20McDonald%C2%B4s%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/prevadzka-rychleho-obcerstvenia-mcdonald-s
pri-rybniku;Pri rybníku;Bratislava - Devínska Nová Ves;Bývanie;zámer;RETEP Slovakia, s.r.o.;3;;;https://www.google.com/maps/search/Pri%20rybn%C3%ADku%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/pri-rybniku
priemyselny-park-dnv-iii-etapa-so-01-6-montazno-skladova-hala-hqm-so-0;Priemyselný park DNV - III. etapa, SO-01.6 MONTÁŽNO - SKLADOVÁ HALA HQM, SO-01.7 MONTÁŽNO - SKLADOVÁ HALA č.;Bratislava - Devínska Nová Ves;Výroba a sklady;posúdené;Slovenský odpadový priemysel, a.s., Dvořákovo nábrežie 10;8;;;https://www.google.com/maps/search/Priemyseln%C3%BD%20park%20DNV%20-%20III.%20etapa%2C%20SO-01.6%20MONT%C3%81%C5%BDNO%20-%20SKLADOV%C3%81%20HALA%20HQM%2C%20SO-01.7%20MONT%C3%81%C5%BDNO%20-%20SKLADOV%C3%81%20HALA%20%C4%8D.%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/priemyselny-park-dnv-iii-etapa-so-01-6-montazno-skladova-hala-hqm-so-0
priemyselny-park-dnv-skladovo-montazna-hala-schnellecke;Priemyselný park DNV, SKLADOVO MONTÁŽNA HALA SCHNELLECKE;Bratislava - Devínska Nová Ves;Výroba a sklady;posúdené;DNV 3 s.r.o., Dvořákovo nábrežie 10;13;;;https://www.google.com/maps/search/Priemyseln%C3%BD%20park%20DNV%2C%20SKLADOVO%20MONT%C3%81%C5%BDNA%20HALA%20SCHNELLECKE%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/priemyselny-park-dnv-skladovo-montazna-hala-schnellecke
priemyselny-park-devinska-nova-ves-iii-etapa;Priemyselný park Devínska Nová Ves - III. etapa;Bratislava - Devínska Nová Ves;Administratíva;posúdené;DNV park, s.r.o., Lamačská cesta 3;10;;;https://www.google.com/maps/search/Priemyseln%C3%BD%20park%20Dev%C3%ADnska%20Nov%C3%A1%20Ves%20-%20III.%20etapa%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/priemyselny-park-devinska-nova-ves-iii-etapa
program-hospodarskeho-rozvoja-socialneho-rozvoja-mestskej-casti-bratis;Program hospodárskeho rozvoja a sociálneho rozvoja mestskej časti Bratislava - Devínska Nová Ves (r. 2014 - 2020);Bratislava - Devínska Nová Ves;Plány a koncepcie;posúdené;Mestská časť Bratislava - Devínska Nová Ves;5;;;https://www.google.com/maps/search/Program%20hospod%C3%A1rskeho%20rozvoja%20a%20soci%C3%A1lneho%20rozvoja%20mestskej%20%C4%8Dasti%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves%20%28r.%202014%20-%202020%29%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/program-hospodarskeho-rozvoja-socialneho-rozvoja-mestskej-casti-bratis
program-hospodarskeho-rozvoja-socialneho-rozvoja-mestskej-casti-bratis-1;Program hospodárskeho rozvoja a sociálneho rozvoja mestskej časti Bratislava - Devínska Nová Ves 2015-2020;Bratislava - Devínska Nová Ves;Plány a koncepcie;posúdené;Mestská časť - Devínska Nová Ves;5;;;https://www.google.com/maps/search/Program%20hospod%C3%A1rskeho%20rozvoja%20a%20soci%C3%A1lneho%20rozvoja%20mestskej%20%C4%8Dasti%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves%202015-2020%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/program-hospodarskeho-rozvoja-socialneho-rozvoja-mestskej-casti-bratis-1
program-hospodarskeho-rozvoja-socialneho-rozvoja-mestskej-casti-bratis-7;Program hospodárskeho rozvoja a sociálneho rozvoja mestskej časti Bratislava - Devínska Nová Ves 2021 - 2027;Bratislava - Devínska Nová Ves;Plány a koncepcie;posúdené;Mestská časť Bratislava - Devínska Nová Ves;3;;;https://www.google.com/maps/search/Program%20hospod%C3%A1rskeho%20rozvoja%20a%20soci%C3%A1lneho%20rozvoja%20mestskej%20%C4%8Dasti%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves%202021%20-%202027%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/program-hospodarskeho-rozvoja-socialneho-rozvoja-mestskej-casti-bratis-7
priprava-uzemia-devinska-n-ves-lamac-i-etapa-2-cast;Príprava územia Devínska, N. Ves, Lamač – I. etapa – 2. časť;Bratislava - Devínska Nová Ves;Doprava;posúdené;Bory Mall, a.s., Digital Park II, Einsteinova 25;3;;;https://www.google.com/maps/search/Pr%C3%ADprava%20%C3%BAzemia%20Dev%C3%ADnska%2C%20N.%20Ves%2C%20Lama%C4%8D%20%E2%80%93%20I.%20etapa%20%E2%80%93%202.%20%C4%8Das%C5%A5%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/priprava-uzemia-devinska-n-ves-lamac-i-etapa-2-cast
retail-park-bory;RETAIL PARK BORY;Bratislava - Devínska Nová Ves;Obchod a služby;povolené;Bory, a.s., Digital Park II, Einsteinova 25;10;;;https://www.google.com/maps/search/RETAIL%20PARK%20BORY%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/retail-park-bory
rekonstrukcia-kotolne-volkswagen-slovakia-;Rekonštrukcia kotolne Volkswagen Slovakia, a.s.;Bratislava - Devínska Nová Ves;Technická infraštruktúra;posúdené;VOLKSWAGEN SLOVAKIA, a.s., J. Jonáša 1;3;;;https://www.google.com/maps/search/Rekon%C5%A1trukcia%20kotolne%20Volkswagen%20Slovakia%2C%20a.s.%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rekonstrukcia-kotolne-volkswagen-slovakia-
rozsirenie-haly-h7-o-vyrobne-logisticke-priestory;Rozšírenie haly H7 o výrobné a logistické priestory;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;VOLKSWAGEN SLOVAKIA, a. s., J. Jonáša 1;5;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20haly%20H7%20o%20v%C3%BDrobn%C3%A9%20a%20logistick%C3%A9%20priestory%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-haly-h7-o-vyrobne-logisticke-priestory
rozsirenie-kapacity-montaznej-linky-suv-v-hale-h3;Rozšírenie kapacity montážnej linky SUV v hale H3;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;VOLKSWAGEN SLOVAKIA, a.s., J. Jonáša 1;5;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20kapacity%20mont%C3%A1%C5%BEnej%20linky%20SUV%20v%20hale%20H3%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-kapacity-montaznej-linky-suv-v-hale-h3
rozsirenie-kapacit-srotoveho-hospodarstva-hala-i11-volkswagen-slovakia;Rozšírenie kapacít šrotového hospodárstva - Hala I11 VOLKSWAGEN SLOVAKIA, a.s.;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;VOLKSWAGEN SLOVAKIA, a.s., J. Jonáša 1;3;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20kapac%C3%ADt%20%C5%A1rotov%C3%A9ho%20hospod%C3%A1rstva%20-%20Hala%20I11%20VOLKSWAGEN%20SLOVAKIA%2C%20a.s.%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-kapacit-srotoveho-hospodarstva-hala-i11-volkswagen-slovakia
rozsirenie-logistickej-plochy-haly-h7-volkswagen-slovakia-;Rozšírenie logistickej plochy haly H7, Volkswagen Slovakia, a.s.;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;Volkswagen Slovakia, a.s., Jána Jonáša 1;8;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20logistickej%20plochy%20haly%20H7%2C%20Volkswagen%20Slovakia%2C%20a.s.%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-logistickej-plochy-haly-h7-volkswagen-slovakia-
rozsirenie-montaznej-haly-h3-cast-finis-nove-chladivo;Rozšírenie montážnej haly H3 –časť Finiš a nové chladivo;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;Volkswagen Slovakia, a.s., Jána Jonáša 1;14;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20mont%C3%A1%C5%BEnej%20haly%20H3%20%E2%80%93%C4%8Das%C5%A5%20Fini%C5%A1%20a%20nov%C3%A9%20chladivo%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-montaznej-haly-h3-cast-finis-nove-chladivo
rozsirenie-parkovacich-kapacit-volkswagen-slovakia-pri-objekte-h3a-;Rozšírenie parkovacích kapacít Volkswagen Slovakia, a.s., pri objekte H3a;Bratislava - Devínska Nová Ves;Bývanie;dokončené;VOLKSWAGEN SLOVAKIA, a.s., J. Jonáša 1;4;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20parkovac%C3%ADch%20kapac%C3%ADt%20Volkswagen%20Slovakia%2C%20a.s.%2C%20pri%20objekte%20H3a%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-parkovacich-kapacit-volkswagen-slovakia-pri-objekte-h3a-
rozsirenie-parkovacich-kapacit-volkswagen-slovakia-pri-objekte-h3a-ii-;Rozšírenie parkovacích kapacít Volkswagen Slovakia, a.s., pri objekte H3a – II. etapa;Bratislava - Devínska Nová Ves;Bývanie;dokončené;VOLKSWAGEN SLOVAKIA, a. s. J. Jonáša 1;4;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20parkovac%C3%ADch%20kapac%C3%ADt%20Volkswagen%20Slovakia%2C%20a.s.%2C%20pri%20objekte%20H3a%20%E2%80%93%20II.%20etapa%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-parkovacich-kapacit-volkswagen-slovakia-pri-objekte-h3a-ii-
rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-s--zmena-vymery-zvaro;Rozšírenie výrobných kapacít VOLKSWAGEN SLOVAKIA, a. s. - Zmena výmery Zvarovne H4a;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;VOLKSWAGEN SLOVAKIA, a.s., J. Jonáša 1;7;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20v%C3%BDrobn%C3%BDch%20kapac%C3%ADt%20VOLKSWAGEN%20SLOVAKIA%2C%20a.%20s.%20-%20Zmena%20v%C3%BDmery%20Zvarovne%20H4a%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-s--zmena-vymery-zvaro
rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-s-zvarovna-h4a;Rozšírenie výrobných kapacít VOLKSWAGEN SLOVAKIA, a. s. - Zvarovňa H4a;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;VOLKSWAGEN SLOVAKIA, a.s., J. Jonáša 1;9;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20v%C3%BDrobn%C3%BDch%20kapac%C3%ADt%20VOLKSWAGEN%20SLOVAKIA%2C%20a.%20s.%20-%20Zvarov%C5%88a%20H4a%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-s-zvarovna-h4a
rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-s-suv;Rozšírenie výrobných kapacít VOLKSWAGEN SLOVAKIA, a. s. – SUV;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;VOLKSWAGEN SLOVAKIA, a. s. J. Jonáša 1;2;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20v%C3%BDrobn%C3%BDch%20kapac%C3%ADt%20VOLKSWAGEN%20SLOVAKIA%2C%20a.%20s.%20%E2%80%93%20SUV%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-s-suv
rozsirenie-vyrobnych-kapacit-volkswagen-slovakia--zmena-vymery-lisovne;Rozšírenie výrobných kapacít VOLKSWAGEN SLOVAKIA, a.s. - Zmena výmery lisovne H7;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;VOLKSWAGEN SLOVAKIA, a.s., J. Jonáša 1;4;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20v%C3%BDrobn%C3%BDch%20kapac%C3%ADt%20VOLKSWAGEN%20SLOVAKIA%2C%20a.s.%20-%20Zmena%20v%C3%BDmery%20lisovne%20H7%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-vyrobnych-kapacit-volkswagen-slovakia--zmena-vymery-lisovne
rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-objekt-h2;Rozšírenie výrobných kapacít VOLKSWAGEN SLOVAKIA, a.s. objekt H2;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;VOLKSWAGEN SLOVAKIA, a.s., J. Jonáša 1;27;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20v%C3%BDrobn%C3%BDch%20kapac%C3%ADt%20VOLKSWAGEN%20SLOVAKIA%2C%20a.s.%20objekt%20H2%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-objekt-h2
rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-s-linka-brusenia-diel;Rozšírenie výrobných kapacít Volkswagen Slovakia, a. s. - linka brúsenia dielov karosérie, vytvrdzovacia linka lepených dielov, zmena výmery výrobnej ;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;VOLKSWAGEN SLOVAKIA, a.s., J. Jonáša 1;3;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20v%C3%BDrobn%C3%BDch%20kapac%C3%ADt%20Volkswagen%20Slovakia%2C%20a.%20s.%20-%20linka%20br%C3%BAsenia%20dielov%20karos%C3%A9rie%2C%20vytvrdzovacia%20linka%20lepen%C3%BDch%20dielov%2C%20zmena%20v%C3%BDmery%20v%C3%BDrobnej%20%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ve;https://www.enviroportal.sk/eia/detail/rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-s-linka-brusenia-diel
rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-s-striekacia-kabina-v;Rozšírenie výrobných kapacít Volkswagen Slovakia, a. s. - striekacia kabína v pilotnej hale H5;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;VOLKSWAGEN SLOVAKIA, a.s., J. Jonáša 1;4;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20v%C3%BDrobn%C3%BDch%20kapac%C3%ADt%20Volkswagen%20Slovakia%2C%20a.%20s.%20-%20striekacia%20kab%C3%ADna%20v%20pilotnej%20hale%20H5%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-s-striekacia-kabina-v
rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-bratislava-zvarovna-h;Rozšírenie výrobných kapacít Volkswagen Slovakia, a.s. Bratislava, Zvarovňa H4c;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;Volkswagen Slovakia, a.s., J. Jonáša 4;3;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20v%C3%BDrobn%C3%BDch%20kapac%C3%ADt%20Volkswagen%20Slovakia%2C%20a.s.%20Bratislava%2C%20Zvarov%C5%88a%20H4c%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-vyrobnych-kapacit-volkswagen-slovakia-bratislava-zvarovna-h
rozsirenie-vyrobnych-kapacit-volkswagen-slovakia--objekt-h3a;Rozšírenie výrobných kapacít Volkswagen Slovakia, a.s. – objekt H3a;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;Volkswagen Slovakia, a.s., J. Jonáša 1;6;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20v%C3%BDrobn%C3%BDch%20kapac%C3%ADt%20Volkswagen%20Slovakia%2C%20a.s.%20%E2%80%93%20objekt%20H3a%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/rozsirenie-vyrobnych-kapacit-volkswagen-slovakia--objekt-h3a
siko-bory-bratislava;SIKO Bory Bratislava;Bratislava - Devínska Nová Ves;Bývanie;posúdené;Bory a.s., Einsteinova 25;3;;;https://www.google.com/maps/search/SIKO%20Bory%20Bratislava%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/siko-bory-bratislava
sklad-karoserii-volkswagen-slovakia-;SKLAD KAROSÉRIÍ - Volkswagen Slovakia, a.s.;Bratislava - Devínska Nová Ves;Výroba a sklady;posúdené;VOLKSWAGEN SLOVAKIA, a.s., J. Jonáša 1;3;;;https://www.google.com/maps/search/SKLAD%20KAROS%C3%89RI%C3%8D%20-%20Volkswagen%20Slovakia%2C%20a.s.%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/sklad-karoserii-volkswagen-slovakia-
so-23-vyrobna-montazna-hala-pristavba-montazno-skladovej-haly;SO - 23 Výrobná a montážna hala - prístavba montážno - skladovej haly;Bratislava - Devínska Nová Ves;Výroba a sklady;posúdené;D a K - Küster, s.r.o., Opletalova 75;5;;;https://www.google.com/maps/search/SO%20-%2023%20V%C3%BDrobn%C3%A1%20a%20mont%C3%A1%C5%BEna%20hala%20-%20pr%C3%ADstavba%20mont%C3%A1%C5%BEno%20-%20skladovej%20haly%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/so-23-vyrobna-montazna-hala-pristavba-montazno-skladovej-haly
servisna-prevadzka-devinska-nova-ves;Servisná prevádzka – Devínska Nová Ves;Bratislava - Devínska Nová Ves;Výroba a sklady;posúdené;Voith Industrial Services, s.r.o., Drobného 27;10;;;https://www.google.com/maps/search/Servisn%C3%A1%20prev%C3%A1dzka%20%E2%80%93%20Dev%C3%ADnska%20Nov%C3%A1%20Ves%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/servisna-prevadzka-devinska-nova-ves
sklad-hrl-rozsirenie;Sklad HRL - rozšírenie;Bratislava - Devínska Nová Ves;Výroba a sklady;dokončené;Volkswagen Slovakia, a.s., J. Jonáša 1;11;;;https://www.google.com/maps/search/Sklad%20HRL%20-%20roz%C5%A1%C3%ADrenie%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/sklad-hrl-rozsirenie
skladova-hala-h2-areal-presskam;Skladová hala H2– areál Presskam;Bratislava - Devínska Nová Ves;Výroba a sklady;posúdené;VERMONT Properties s.r.o., Pohořelec 114/22;5;;;https://www.google.com/maps/search/Skladov%C3%A1%20hala%20H2%E2%80%93%20are%C3%A1l%20Presskam%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/skladova-hala-h2-areal-presskam
skladova-hala-bratislava-mestska-cast-devinska-nova-ves;Skladová hala, Bratislava - Mestská časť Devínska Nová Ves;Bratislava - Devínska Nová Ves;Administratíva;povolené;REALIZ a. s., Ružová dolina 25;20;;;https://www.google.com/maps/search/Skladov%C3%A1%20hala%2C%20Bratislava%20-%20Mestsk%C3%A1%20%C4%8Das%C5%A5%20Dev%C3%ADnska%20Nov%C3%A1%20Ves%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/skladova-hala-bratislava-mestska-cast-devinska-nova-ves
striekacia-susiaca-kabina-termomeccanica-gl-7547;Striekacia a sušiaca kabína TERMOMECCANICA GL 7547;Bratislava - Devínska Nová Ves;Výroba a sklady;posúdené;VOLKSWAGEN SLOVAKIA, a.s., J. Jonáša 1;6;;;https://www.google.com/maps/search/Striekacia%20a%20su%C5%A1iaca%20kab%C3%ADna%20TERMOMECCANICA%20GL%207547%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/striekacia-susiaca-kabina-termomeccanica-gl-7547
umyvacie-centrum-karcher-metro-devinska-nova-ves-;Umývacie centrum Kärcher Metro Devínska Nová Ves;Bratislava - Devínska Nová Ves;Obchod a služby;posúdené;KÄRCHER Slovakia, s.r.o., Bratislavská 31;5;;;https://www.google.com/maps/search/Um%C3%BDvacie%20centrum%20K%C3%A4rcher%20Metro%20Dev%C3%ADnska%20Nov%C3%A1%20Ves%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/umyvacie-centrum-karcher-metro-devinska-nova-ves-
volkswagen-slovakia--sklad-nalakovanych-karoserii-h15a;Volkswagen Slovakia, a.s. – Sklad nalakovaných karosérií H15a;Bratislava - Devínska Nová Ves;Výroba a sklady;posúdené;Volkswagen Slovakia, a.s., J. Jonáša 1;5;;;https://www.google.com/maps/search/Volkswagen%20Slovakia%2C%20a.s.%20%E2%80%93%20Sklad%20nalakovan%C3%BDch%20karos%C3%A9ri%C3%AD%20H15a%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/volkswagen-slovakia--sklad-nalakovanych-karoserii-h15a
vyrobno-skladova-hala-ctpark-bra-16-etapa-ii-;Výrobno – skladová hala CTPark BRA 16 – ETAPA II;Bratislava - Devínska Nová Ves;Výroba a sklady;posúdené;CTP Invest SK, spol. s r.o., Laurinská 18;15;;;https://www.google.com/maps/search/V%C3%BDrobno%20%E2%80%93%20skladov%C3%A1%20hala%20CTPark%20BRA%2016%20%E2%80%93%20ETAPA%20II%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/vyrobno-skladova-hala-ctpark-bra-16-etapa-ii-
vystavba-dvojkolajnej-zeleznice-elektrifikacia-obb-zeleznice-117-stadl;Výstavba dvojkoľajnej železnice a elektrifikácia ÖBB- železnice 117, Stadlau-štátna hranica pri Marcheggu, kilometer 0,740 až kilometer 37,920;Bratislava - Devínska Nová Ves;Doprava;posúdené;BMVIT - IV/SCH2, Radetzkystrasse 2, 1030 Wien, Rakúsko;4;;;https://www.google.com/maps/search/V%C3%BDstavba%20dvojko%C4%BEajnej%20%C5%BEeleznice%20a%20elektrifik%C3%A1cia%20%C3%96BB-%20%C5%BEeleznice%20117%2C%20Stadlau-%C5%A1t%C3%A1tna%20hranica%20pri%20Marcheggu%2C%20kilometer%200%2C740%20a%C5%BE%20kilometer%2037%2C920%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/vystavba-dvojkolajnej-zeleznice-elektrifikacia-obb-zeleznice-117-stadl
vystavba-servisnej-prevadzky;Výstavba servisnej prevádzky;Bratislava - Devínska Nová Ves;Výroba a sklady;posúdené;Voith Industrial Services, s.r.o., Drobného 27;8;;;https://www.google.com/maps/search/V%C3%BDstavba%20servisnej%20prev%C3%A1dzky%20Bratislava%20-%20Dev%C3%ADnska%20Nov%C3%A1%20Ves;https://www.enviroportal.sk/eia/detail/vystavba-servisnej-prevadzky
